game_name,game_params_json,n_players,index,max_order,ground_truth_method,budget,log_budget,metric,approximator_A,approximator_B,score_A,score_B,score_diff,label
Mushroom,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",22,SV,1,TreeExplainer,100,4.605170185988092,mse,OwenSamplingSV,StratifiedSamplingSV,0.0029299804301243784,0.0020728975580401243,0.0008570828720842541,0
Mushroom,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",22,SV,1,TreeExplainer,100,4.605170185988092,mse,PermutationSamplingSV,StratifiedSamplingSV,0.0020749224555686252,0.0020728975580401243,2.024897528500949e-06,0
Mushroom,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",22,SV,1,TreeExplainer,100,4.605170185988092,spearman,KernelSHAP,OwenSamplingSV,0.4844400111636874,0.7957308729985249,-0.31129086183483745,0
Mushroom,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",22,SV,1,TreeExplainer,100,4.605170185988092,spearman,KernelSHAP,PermutationSamplingSV,0.4844400111636874,0.6980146978279606,-0.21357468666427315,0
Mushroom,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",22,SV,1,TreeExplainer,100,4.605170185988092,spearman,KernelSHAP,StratifiedSamplingSV,0.4844400111636874,0.8219513596356735,-0.33751134847198605,0
Mushroom,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",22,SV,1,TreeExplainer,100,4.605170185988092,spearman,OwenSamplingSV,PermutationSamplingSV,0.7957308729985249,0.6980146978279606,0.0977161751705643,1
Mushroom,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",22,SV,1,TreeExplainer,100,4.605170185988092,spearman,OwenSamplingSV,StratifiedSamplingSV,0.7957308729985249,0.8219513596356735,-0.0262204866371486,0
Mushroom,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",22,SV,1,TreeExplainer,100,4.605170185988092,spearman,PermutationSamplingSV,StratifiedSamplingSV,0.6980146978279606,0.8219513596356735,-0.1239366618077129,0
Mushroom,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",22,SV,1,TreeExplainer,200,5.298317366548036,mse,KernelSHAP,OwenSamplingSV,0.0015244081542797395,0.0017869407798240503,-0.0002625326255443108,1
Mushroom,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",22,SV,1,TreeExplainer,200,5.298317366548036,mse,KernelSHAP,PermutationSamplingSV,0.0015244081542797395,0.0006512504168507383,0.0008731577374290012,0
Mushroom,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",22,SV,1,TreeExplainer,200,5.298317366548036,mse,KernelSHAP,StratifiedSamplingSV,0.0015244081542797395,0.0005928883018088434,0.0009315198524708961,0
Mushroom,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",22,SV,1,TreeExplainer,200,5.298317366548036,mse,OwenSamplingSV,PermutationSamplingSV,0.0017869407798240503,0.0006512504168507383,0.001135690362973312,0
Mushroom,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",22,SV,1,TreeExplainer,200,5.298317366548036,mse,OwenSamplingSV,StratifiedSamplingSV,0.0017869407798240503,0.0005928883018088434,0.001194052478015207,0
Mushroom,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",22,SV,1,TreeExplainer,200,5.298317366548036,mse,PermutationSamplingSV,StratifiedSamplingSV,0.0006512504168507383,0.0005928883018088434,5.836211504189491e-05,0
Mushroom,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",22,SV,1,TreeExplainer,200,5.298317366548036,spearman,KernelSHAP,OwenSamplingSV,0.5345442718042401,0.7651852490875237,-0.2306409772832836,0
Mushroom,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",22,SV,1,TreeExplainer,200,5.298317366548036,spearman,KernelSHAP,PermutationSamplingSV,0.5345442718042401,0.8266644637053461,-0.29212019190110594,0
Mushroom,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",22,SV,1,TreeExplainer,200,5.298317366548036,spearman,KernelSHAP,StratifiedSamplingSV,0.5345442718042401,0.9252318037126326,-0.39068753190839245,0
Mushroom,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",22,SV,1,TreeExplainer,200,5.298317366548036,spearman,OwenSamplingSV,PermutationSamplingSV,0.7651852490875237,0.8266644637053461,-0.06147921461782235,0
Mushroom,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",22,SV,1,TreeExplainer,200,5.298317366548036,spearman,OwenSamplingSV,StratifiedSamplingSV,0.7651852490875237,0.9252318037126326,-0.16004655462510886,0
Mushroom,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",22,SV,1,TreeExplainer,200,5.298317366548036,spearman,PermutationSamplingSV,StratifiedSamplingSV,0.8266644637053461,0.9252318037126326,-0.09856734000728651,0
Mushroom,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",22,SV,1,TreeExplainer,1000,6.907755278982137,mse,KernelSHAP,PermutationSamplingSV,0.0008879125866252977,0.0009347713218311351,-4.685873520583739e-05,1
Mushroom,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",22,SV,1,TreeExplainer,1000,6.907755278982137,mse,KernelSHAP,UnbiasedKernelSHAP,0.0008879125866252977,0.0014230562628122301,-0.0005351436761869324,1
Mushroom,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",22,SV,1,TreeExplainer,1000,6.907755278982137,mse,PermutationSamplingSV,UnbiasedKernelSHAP,0.0009347713218311351,0.0014230562628122301,-0.000488284940981095,1
Mushroom,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",22,SV,1,TreeExplainer,1000,6.907755278982137,spearman,KernelSHAP,PermutationSamplingSV,0.5789166840874909,0.7223843204941326,-0.14346763640664173,0
Mushroom,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",22,SV,1,TreeExplainer,1000,6.907755278982137,spearman,KernelSHAP,UnbiasedKernelSHAP,0.5789166840874909,0.4959037078782912,0.08301297620919967,1
Mushroom,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",22,SV,1,TreeExplainer,1000,6.907755278982137,spearman,PermutationSamplingSV,UnbiasedKernelSHAP,0.7223843204941326,0.4959037078782912,0.2264806126158414,1
Mushroom,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",22,SV,1,TreeExplainer,5000,8.517193191416238,mse,KernelSHAP,PermutationSamplingSV,0.0008220039005743914,0.0008631630491784044,-4.115914860401302e-05,1
Mushroom,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",22,SV,1,TreeExplainer,5000,8.517193191416238,mse,KernelSHAP,UnbiasedKernelSHAP,0.0008220039005743914,0.0009093660415032202,-8.736214092882884e-05,1
Mushroom,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",22,SV,1,TreeExplainer,5000,8.517193191416238,mse,PermutationSamplingSV,UnbiasedKernelSHAP,0.0008631630491784044,0.0009093660415032202,-4.620299232481581e-05,1
Mushroom,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",22,SV,1,TreeExplainer,5000,8.517193191416238,spearman,KernelSHAP,PermutationSamplingSV,0.6858453034426745,0.7940665707575273,-0.10822126731485282,0
Mushroom,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",22,SV,1,TreeExplainer,5000,8.517193191416238,spearman,KernelSHAP,UnbiasedKernelSHAP,0.6858453034426745,0.6109359749110393,0.07490932853163512,1
Mushroom,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",22,SV,1,TreeExplainer,5000,8.517193191416238,spearman,PermutationSamplingSV,UnbiasedKernelSHAP,0.7940665707575273,0.6109359749110393,0.18313059584648794,1
Mushroom,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",22,SV,1,TreeExplainer,10000,9.210340371976184,mse,KernelSHAP,PermutationSamplingSV,0.0008136950126855798,0.0008305220180325891,-1.682700534700926e-05,1
Mushroom,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",22,SV,1,TreeExplainer,10000,9.210340371976184,mse,KernelSHAP,UnbiasedKernelSHAP,0.0008136950126855798,0.0008474842507327082,-3.378923804712834e-05,1
Mushroom,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",22,SV,1,TreeExplainer,10000,9.210340371976184,mse,PermutationSamplingSV,UnbiasedKernelSHAP,0.0008305220180325891,0.0008474842507327082,-1.696223270011908e-05,1
Mushroom,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",22,SV,1,TreeExplainer,10000,9.210340371976184,spearman,KernelSHAP,PermutationSamplingSV,0.7429068420893316,0.8008286434976307,-0.05792180140829917,0
Mushroom,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",22,SV,1,TreeExplainer,10000,9.210340371976184,spearman,KernelSHAP,UnbiasedKernelSHAP,0.7429068420893316,0.6458607199019099,0.0970461221874217,1
Mushroom,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",22,SV,1,TreeExplainer,10000,9.210340371976184,spearman,PermutationSamplingSV,UnbiasedKernelSHAP,0.8008286434976307,0.6458607199019099,0.15496792359572087,1
Nursery,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",8,SV,1,ExactComputer,100,4.605170185988092,mse,KernelSHAP,OwenSamplingSV,9.687098856050792e-05,0.002351750150922805,-0.002254879162362297,1
Nursery,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",8,SV,1,ExactComputer,100,4.605170185988092,mse,KernelSHAP,PermutationSamplingSV,9.687098856050792e-05,0.00015095552971100014,-5.408454115049222e-05,1
Nursery,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",8,SV,1,ExactComputer,100,4.605170185988092,mse,KernelSHAP,StratifiedSamplingSV,9.687098856050792e-05,0.0008728077000690589,-0.0007759367115085509,1
Nursery,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",8,SV,1,ExactComputer,100,4.605170185988092,mse,OwenSamplingSV,PermutationSamplingSV,0.002351750150922805,0.00015095552971100014,0.002200794621211805,0
Nursery,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",8,SV,1,ExactComputer,100,4.605170185988092,mse,OwenSamplingSV,StratifiedSamplingSV,0.002351750150922805,0.0008728077000690589,0.0014789424508537463,0
Nursery,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",8,SV,1,ExactComputer,100,4.605170185988092,mse,PermutationSamplingSV,StratifiedSamplingSV,0.00015095552971100014,0.0008728077000690589,-0.0007218521703580588,1
Nursery,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",8,SV,1,ExactComputer,100,4.605170185988092,spearman,KernelSHAP,OwenSamplingSV,0.9404761904761905,0.9880952380952381,-0.04761904761904767,0
Nursery,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",8,SV,1,ExactComputer,100,4.605170185988092,spearman,KernelSHAP,PermutationSamplingSV,0.9404761904761905,0.9880952380952381,-0.04761904761904767,0
Nursery,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",8,SV,1,ExactComputer,100,4.605170185988092,spearman,KernelSHAP,StratifiedSamplingSV,0.9404761904761905,0.9880952380952381,-0.04761904761904767,0
Nursery,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",8,SV,1,ExactComputer,200,5.298317366548036,mse,KernelSHAP,OwenSamplingSV,1.674215714112104e-05,0.00027497358944321296,-0.0002582314323020919,1
Nursery,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",8,SV,1,ExactComputer,200,5.298317366548036,mse,KernelSHAP,PermutationSamplingSV,1.674215714112104e-05,0.0002371749922440336,-0.00022043283510291256,1
Nursery,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",8,SV,1,ExactComputer,200,5.298317366548036,mse,KernelSHAP,StratifiedSamplingSV,1.674215714112104e-05,0.00018874728732639064,-0.0001720051301852696,1
Nursery,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",8,SV,1,ExactComputer,200,5.298317366548036,mse,OwenSamplingSV,PermutationSamplingSV,0.00027497358944321296,0.0002371749922440336,3.779859719917937e-05,0
Nursery,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",8,SV,1,ExactComputer,200,5.298317366548036,mse,OwenSamplingSV,StratifiedSamplingSV,0.00027497358944321296,0.00018874728732639064,8.622630211682232e-05,0
Nursery,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",8,SV,1,ExactComputer,200,5.298317366548036,mse,PermutationSamplingSV,StratifiedSamplingSV,0.0002371749922440336,0.00018874728732639064,4.842770491764295e-05,0
Nursery,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",8,SV,1,ExactComputer,200,5.298317366548036,spearman,KernelSHAP,StratifiedSamplingSV,0.9880952380952381,1.0,-0.011904761904761862,0
Nursery,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",8,SV,1,ExactComputer,200,5.298317366548036,spearman,OwenSamplingSV,StratifiedSamplingSV,0.9880952380952381,1.0,-0.011904761904761862,0
Nursery,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",8,SV,1,ExactComputer,200,5.298317366548036,spearman,PermutationSamplingSV,StratifiedSamplingSV,0.9880952380952381,1.0,-0.011904761904761862,0
Soybean,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",35,SII,2,TreeExplainer,250,5.521460917862246,mse,InconsistentKernelSHAPIQ,KernelSHAPIQ,0.0010892667796346572,8.42814340425066,-8.427054137471025,1
Soybean,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",35,SII,2,TreeExplainer,250,5.521460917862246,mse,InconsistentKernelSHAPIQ,SHAPIQ,0.0010892667796346572,0.07852638505766546,-0.0774371182780308,1
Soybean,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",35,SII,2,TreeExplainer,250,5.521460917862246,mse,KernelSHAPIQ,SHAPIQ,8.42814340425066,0.07852638505766546,8.349617019192994,0
Soybean,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",35,SII,2,TreeExplainer,250,5.521460917862246,spearman,InconsistentKernelSHAPIQ,KernelSHAPIQ,0.013690073766811878,0.0020020089856818074,0.011688064781130072,1
Soybean,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",35,SII,2,TreeExplainer,250,5.521460917862246,spearman,InconsistentKernelSHAPIQ,SHAPIQ,0.013690073766811878,0.01236983907526087,0.0013202346915510092,1
Soybean,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",35,SII,2,TreeExplainer,250,5.521460917862246,spearman,KernelSHAPIQ,SHAPIQ,0.0020020089856818074,0.01236983907526087,-0.010367830089579061,0
Soybean,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",35,SII,2,TreeExplainer,500,6.214608098422191,mse,InconsistentKernelSHAPIQ,KernelSHAPIQ,0.001619106564400079,0.011282042948146921,-0.009662936383746842,1
Soybean,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",35,SII,2,TreeExplainer,500,6.214608098422191,mse,InconsistentKernelSHAPIQ,SHAPIQ,0.001619106564400079,0.03544609135178257,-0.03382698478738249,1
Soybean,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",35,SII,2,TreeExplainer,500,6.214608098422191,mse,KernelSHAPIQ,SHAPIQ,0.011282042948146921,0.03544609135178257,-0.024164048403635646,1
Soybean,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",35,SII,2,TreeExplainer,500,6.214608098422191,spearman,InconsistentKernelSHAPIQ,KernelSHAPIQ,0.003956373055471203,0.003827409456925401,0.00012896359854580207,1
Soybean,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",35,SII,2,TreeExplainer,500,6.214608098422191,spearman,InconsistentKernelSHAPIQ,SHAPIQ,0.003956373055471203,-0.008296087619688306,0.01225246067515951,1
Soybean,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",35,SII,2,TreeExplainer,500,6.214608098422191,spearman,KernelSHAPIQ,SHAPIQ,0.003827409456925401,-0.008296087619688306,0.012123497076613707,1
Soybean,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",35,SII,2,TreeExplainer,1000,6.907755278982137,mse,InconsistentKernelSHAPIQ,KernelSHAPIQ,0.0016399926573793914,0.0016193119525644757,2.0680704814915766e-05,0
Soybean,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",35,SII,2,TreeExplainer,1000,6.907755278982137,mse,InconsistentKernelSHAPIQ,SHAPIQ,0.0016399926573793914,0.016848148294474074,-0.015208155637094682,1
Soybean,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",35,SII,2,TreeExplainer,1000,6.907755278982137,mse,KernelSHAPIQ,SHAPIQ,0.0016193119525644757,0.016848148294474074,-0.015228836341909599,1
Soybean,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",35,SII,2,TreeExplainer,1000,6.907755278982137,spearman,InconsistentKernelSHAPIQ,KernelSHAPIQ,-0.001815526933074597,-0.010016917503757449,0.008201390570682853,1
Soybean,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",35,SII,2,TreeExplainer,1000,6.907755278982137,spearman,InconsistentKernelSHAPIQ,SHAPIQ,-0.001815526933074597,-0.000747847344677093,-0.001067679588397504,0
Soybean,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",35,SII,2,TreeExplainer,1000,6.907755278982137,spearman,KernelSHAPIQ,SHAPIQ,-0.010016917503757449,-0.000747847344677093,-0.009269070159080356,0
Soybean,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",35,SII,2,TreeExplainer,5000,8.517193191416238,mse,InconsistentKernelSHAPIQ,KernelSHAPIQ,0.0013335245182614357,0.0013271171103653994,6.407407896036332e-06,0
Soybean,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",35,SII,2,TreeExplainer,5000,8.517193191416238,mse,InconsistentKernelSHAPIQ,SHAPIQ,0.0013335245182614357,0.004297896085463459,-0.0029643715672020236,1
Soybean,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",35,SII,2,TreeExplainer,5000,8.517193191416238,mse,KernelSHAPIQ,SHAPIQ,0.0013271171103653994,0.004297896085463459,-0.00297077897509806,1
Soybean,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",35,SII,2,TreeExplainer,5000,8.517193191416238,spearman,InconsistentKernelSHAPIQ,KernelSHAPIQ,-0.039982642735112935,-0.03162435367740614,-0.008358289057706796,0
Soybean,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",35,SII,2,TreeExplainer,5000,8.517193191416238,spearman,InconsistentKernelSHAPIQ,SHAPIQ,-0.039982642735112935,-0.01046597268848964,-0.029516670046623294,0
Soybean,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",35,SII,2,TreeExplainer,5000,8.517193191416238,spearman,KernelSHAPIQ,SHAPIQ,-0.03162435367740614,-0.01046597268848964,-0.021158380988916498,0
Soybean,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",35,SII,2,TreeExplainer,10000,9.210340371976184,mse,InconsistentKernelSHAPIQ,KernelSHAPIQ,0.0013308967220309305,0.001326563893218477,4.332828812453468e-06,0
Soybean,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",35,SII,2,TreeExplainer,10000,9.210340371976184,mse,InconsistentKernelSHAPIQ,SHAPIQ,0.0013308967220309305,0.0023621447829297107,-0.0010312480608987802,1
Soybean,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",35,SII,2,TreeExplainer,10000,9.210340371976184,mse,KernelSHAPIQ,SHAPIQ,0.001326563893218477,0.0023621447829297107,-0.0010355808897112336,1
